"","date","hour","sessions"
"3740",2017-06-05,"19",0
"3741",2017-06-05,"20",0
"3742",2017-06-05,"21",0
"3743",2017-06-05,"22",0
"3744",2017-06-05,"23",0
"3745",2017-06-06,"00",0
"3746",2017-06-06,"01",0
"3747",2017-06-06,"02",0
"3748",2017-06-06,"03",0
"3749",2017-06-06,"04",0
"3750",2017-06-06,"05",0
"3751",2017-06-06,"06",0
"3752",2017-06-06,"07",0
"3753",2017-06-06,"08",0
"3754",2017-06-06,"09",0
"3755",2017-06-06,"10",0
"3756",2017-06-06,"11",0
"3757",2017-06-06,"12",0
"3758",2017-06-06,"13",0
"3759",2017-06-06,"14",0
"3760",2017-06-06,"15",0
"3761",2017-06-06,"16",0
"3762",2017-06-06,"17",0
"3763",2017-06-06,"18",0
"3764",2017-06-06,"19",0
"3765",2017-06-06,"20",0
"3766",2017-06-06,"21",0
"3767",2017-06-06,"22",0
"3768",2017-06-06,"23",0
"3769",2017-06-07,"00",0
"3770",2017-06-07,"01",0
"3771",2017-06-07,"02",0
"3772",2017-06-07,"03",0
"3773",2017-06-07,"04",0
"3774",2017-06-07,"05",3
"3775",2017-06-07,"06",0
"3776",2017-06-07,"07",0
"3777",2017-06-07,"08",0
"3778",2017-06-07,"09",1
"3779",2017-06-07,"10",0
"3780",2017-06-07,"11",0
"3781",2017-06-07,"12",0
"3782",2017-06-07,"13",0
"3783",2017-06-07,"14",0
"3784",2017-06-07,"15",0
"3785",2017-06-07,"16",0
"3786",2017-06-07,"17",0
"3787",2017-06-07,"18",0
"3788",2017-06-07,"19",0
"3789",2017-06-07,"20",0
"3790",2017-06-07,"21",0
"3791",2017-06-07,"22",0
"3792",2017-06-07,"23",0
"3793",2017-06-08,"00",0
"3794",2017-06-08,"01",0
"3795",2017-06-08,"02",0
"3796",2017-06-08,"03",0
"3797",2017-06-08,"04",0
"3798",2017-06-08,"05",0
"3799",2017-06-08,"06",0
"3800",2017-06-08,"07",0
"3801",2017-06-08,"08",0
"3802",2017-06-08,"09",0
"3803",2017-06-08,"10",0
"3804",2017-06-08,"11",0
"3805",2017-06-08,"12",0
"3806",2017-06-08,"13",0
"3807",2017-06-08,"14",0
"3808",2017-06-08,"15",0
"3809",2017-06-08,"16",0
"3810",2017-06-08,"17",0
"3811",2017-06-08,"18",0
"3812",2017-06-08,"19",0
"3813",2017-06-08,"20",0
"3814",2017-06-08,"21",0
"3815",2017-06-08,"22",0
"3816",2017-06-08,"23",0
"3817",2017-06-09,"00",0
"3818",2017-06-09,"01",0
"3819",2017-06-09,"02",0
"3820",2017-06-09,"03",0
"3821",2017-06-09,"04",0
"3822",2017-06-09,"05",0
"3823",2017-06-09,"06",0
"3824",2017-06-09,"07",0
"3825",2017-06-09,"08",0
"3826",2017-06-09,"09",0
"3827",2017-06-09,"10",0
"3828",2017-06-09,"11",0
"3829",2017-06-09,"12",0
"3830",2017-06-09,"13",0
"3831",2017-06-09,"14",0
"3832",2017-06-09,"15",0
"3833",2017-06-09,"16",0
"3834",2017-06-09,"17",0
"3835",2017-06-09,"18",0
"3836",2017-06-09,"19",0
"3837",2017-06-09,"20",0
"3838",2017-06-09,"21",0
"3839",2017-06-09,"22",0
"3840",2017-06-09,"23",0
"3841",2017-06-10,"00",0
"3842",2017-06-10,"01",0
"3843",2017-06-10,"02",0
"3844",2017-06-10,"03",0
"3845",2017-06-10,"04",0
"3846",2017-06-10,"05",0
"3847",2017-06-10,"06",0
"3848",2017-06-10,"07",0
"3849",2017-06-10,"08",0
"3850",2017-06-10,"09",0
"3851",2017-06-10,"10",0
"3852",2017-06-10,"11",0
"3853",2017-06-10,"12",0
"3854",2017-06-10,"13",0
"3855",2017-06-10,"14",0
"3856",2017-06-10,"15",0
"3857",2017-06-10,"16",0
"3858",2017-06-10,"17",0
"3859",2017-06-10,"18",0
"3860",2017-06-10,"19",0
"3861",2017-06-10,"20",0
"3862",2017-06-10,"21",0
"3863",2017-06-10,"22",0
"3864",2017-06-10,"23",0
"3865",2017-06-11,"00",0
"3866",2017-06-11,"01",0
"3867",2017-06-11,"02",0
"3868",2017-06-11,"03",0
"3869",2017-06-11,"04",0
"3870",2017-06-11,"05",0
"3871",2017-06-11,"06",0
"3872",2017-06-11,"07",0
"3873",2017-06-11,"08",0
"3874",2017-06-11,"09",0
"3875",2017-06-11,"10",0
"3876",2017-06-11,"11",0
"3877",2017-06-11,"12",0
"3878",2017-06-11,"13",0
"3879",2017-06-11,"14",0
"3880",2017-06-11,"15",0
"3881",2017-06-11,"16",0
"3882",2017-06-11,"17",0
"3883",2017-06-11,"18",0
"3884",2017-06-11,"19",0
"3885",2017-06-11,"20",0
"3886",2017-06-11,"21",0
"3887",2017-06-11,"22",0
"3888",2017-06-11,"23",0
"3889",2017-06-12,"00",0
"3890",2017-06-12,"01",0
"3891",2017-06-12,"02",0
"3892",2017-06-12,"03",0
"3893",2017-06-12,"04",0
"3894",2017-06-12,"05",0
"3895",2017-06-12,"06",0
"3896",2017-06-12,"07",0
"3897",2017-06-12,"08",0
"3898",2017-06-12,"09",0
"3899",2017-06-12,"10",0
"3900",2017-06-12,"11",0
"3901",2017-06-12,"12",0
"3902",2017-06-12,"13",0
"3903",2017-06-12,"14",0
"3904",2017-06-12,"15",0
"3905",2017-06-12,"16",0
"3906",2017-06-12,"17",0
"3907",2017-06-12,"18",0
"3908",2017-06-12,"19",0
"3909",2017-06-12,"20",0
"3910",2017-06-12,"21",0
"3911",2017-06-12,"22",0
"3912",2017-06-12,"23",0
"3913",2017-06-13,"00",0
"3914",2017-06-13,"01",0
"3915",2017-06-13,"02",0
"3916",2017-06-13,"03",0
"3917",2017-06-13,"04",0
"3918",2017-06-13,"05",0
"3919",2017-06-13,"06",0
"3920",2017-06-13,"07",0
"3921",2017-06-13,"08",0
"3922",2017-06-13,"09",0
"3923",2017-06-13,"10",0
"3924",2017-06-13,"11",0
"3925",2017-06-13,"12",0
"3926",2017-06-13,"13",0
"3927",2017-06-13,"14",0
"3928",2017-06-13,"15",0
"3929",2017-06-13,"16",0
"3930",2017-06-13,"17",0
"3931",2017-06-13,"18",0
"3932",2017-06-13,"19",0
"3933",2017-06-13,"20",0
"3934",2017-06-13,"21",0
"3935",2017-06-13,"22",0
"3936",2017-06-13,"23",0
"3937",2017-06-14,"00",0
"3938",2017-06-14,"01",0
"3939",2017-06-14,"02",0
"3940",2017-06-14,"03",0
"3941",2017-06-14,"04",0
"3942",2017-06-14,"05",0
"3943",2017-06-14,"06",0
"3944",2017-06-14,"07",0
"3945",2017-06-14,"08",0
"3946",2017-06-14,"09",0
"3947",2017-06-14,"10",0
"3948",2017-06-14,"11",0
"3949",2017-06-14,"12",0
"3950",2017-06-14,"13",0
"3951",2017-06-14,"14",0
"3952",2017-06-14,"15",0
"3953",2017-06-14,"16",0
"3954",2017-06-14,"17",0
"3955",2017-06-14,"18",0
"3956",2017-06-14,"19",0
"3957",2017-06-14,"20",0
"3958",2017-06-14,"21",0
"3959",2017-06-14,"22",0
"3960",2017-06-14,"23",0
"3961",2017-06-15,"00",0
"3962",2017-06-15,"01",0
"3963",2017-06-15,"02",0
"3964",2017-06-15,"03",0
"3965",2017-06-15,"04",0
"3966",2017-06-15,"05",0
"3967",2017-06-15,"06",0
"3968",2017-06-15,"07",0
"3969",2017-06-15,"08",0
"3970",2017-06-15,"09",0
"3971",2017-06-15,"10",0
"3972",2017-06-15,"11",0
"3973",2017-06-15,"12",0
"3974",2017-06-15,"13",0
"3975",2017-06-15,"14",0
"3976",2017-06-15,"15",0
"3977",2017-06-15,"16",0
"3978",2017-06-15,"17",0
"3979",2017-06-15,"18",0
"3980",2017-06-15,"19",0
"3981",2017-06-15,"20",0
"3982",2017-06-15,"21",0
"3983",2017-06-15,"22",0
"3984",2017-06-15,"23",0
"3985",2017-06-16,"00",0
"3986",2017-06-16,"01",0
"3987",2017-06-16,"02",0
"3988",2017-06-16,"03",0
"3989",2017-06-16,"04",0
"3990",2017-06-16,"05",0
"3991",2017-06-16,"06",0
"3992",2017-06-16,"07",0
"3993",2017-06-16,"08",0
"3994",2017-06-16,"09",0
"3995",2017-06-16,"10",0
"3996",2017-06-16,"11",0
"3997",2017-06-16,"12",3
"3998",2017-06-16,"13",2
"3999",2017-06-16,"14",0
"4000",2017-06-16,"15",0
"4001",2017-06-16,"16",0
"4002",2017-06-16,"17",0
"4003",2017-06-16,"18",0
"4004",2017-06-16,"19",0
"4005",2017-06-16,"20",0
"4006",2017-06-16,"21",0
"4007",2017-06-16,"22",0
"4008",2017-06-16,"23",0
"4009",2017-06-17,"00",0
"4010",2017-06-17,"01",0
"4011",2017-06-17,"02",0
"4012",2017-06-17,"03",0
"4013",2017-06-17,"04",0
"4014",2017-06-17,"05",0
"4015",2017-06-17,"06",0
"4016",2017-06-17,"07",0
"4017",2017-06-17,"08",0
"4018",2017-06-17,"09",0
"4019",2017-06-17,"10",0
"4020",2017-06-17,"11",1
"4021",2017-06-17,"12",0
"4022",2017-06-17,"13",0
"4023",2017-06-17,"14",0
"4024",2017-06-17,"15",1
"4025",2017-06-17,"16",1
"4026",2017-06-17,"17",0
"4027",2017-06-17,"18",0
"4028",2017-06-17,"19",0
"4029",2017-06-17,"20",0
"4030",2017-06-17,"21",0
"4031",2017-06-17,"22",0
"4032",2017-06-17,"23",0
"4033",2017-06-18,"00",0
"4034",2017-06-18,"01",0
"4035",2017-06-18,"02",0
"4036",2017-06-18,"03",0
"4037",2017-06-18,"04",0
"4038",2017-06-18,"05",0
"4039",2017-06-18,"06",0
"4040",2017-06-18,"07",0
"4041",2017-06-18,"08",0
"4042",2017-06-18,"09",0
"4043",2017-06-18,"10",0
"4044",2017-06-18,"11",0
"4045",2017-06-18,"12",0
"4046",2017-06-18,"13",0
"4047",2017-06-18,"14",0
"4048",2017-06-18,"15",0
"4049",2017-06-18,"16",0
"4050",2017-06-18,"17",2
"4051",2017-06-18,"18",1
"4052",2017-06-18,"19",0
"4053",2017-06-18,"20",0
"4054",2017-06-18,"21",0
"4055",2017-06-18,"22",0
"4056",2017-06-18,"23",0
"4057",2017-06-19,"00",0
"4058",2017-06-19,"01",0
"4059",2017-06-19,"02",0
"4060",2017-06-19,"03",0
"4061",2017-06-19,"04",0
"4062",2017-06-19,"05",0
"4063",2017-06-19,"06",0
"4064",2017-06-19,"07",0
"4065",2017-06-19,"08",0
"4066",2017-06-19,"09",0
"4067",2017-06-19,"10",0
"4068",2017-06-19,"11",0
"4069",2017-06-19,"12",0
"4070",2017-06-19,"13",0
"4071",2017-06-19,"14",0
"4072",2017-06-19,"15",0
"4073",2017-06-19,"16",0
"4074",2017-06-19,"17",1
"4075",2017-06-19,"18",0
"4076",2017-06-19,"19",0
"4077",2017-06-19,"20",0
"4078",2017-06-19,"21",0
"4079",2017-06-19,"22",0
"4080",2017-06-19,"23",0
"4081",2017-06-20,"00",0
"4082",2017-06-20,"01",0
"4083",2017-06-20,"02",0
"4084",2017-06-20,"03",0
"4085",2017-06-20,"04",0
"4086",2017-06-20,"05",0
"4087",2017-06-20,"06",0
"4088",2017-06-20,"07",0
"4089",2017-06-20,"08",0
"4090",2017-06-20,"09",0
"4091",2017-06-20,"10",0
"4092",2017-06-20,"11",1
"4093",2017-06-20,"12",0
"4094",2017-06-20,"13",0
"4095",2017-06-20,"14",0
"4096",2017-06-20,"15",0
"4097",2017-06-20,"16",1
"4098",2017-06-20,"17",0
"4099",2017-06-20,"18",0
"4100",2017-06-20,"19",0
"4101",2017-06-20,"20",1
"4102",2017-06-20,"21",0
"4103",2017-06-20,"22",0
"4104",2017-06-20,"23",0
"4105",2017-06-21,"00",0
"4106",2017-06-21,"01",0
"4107",2017-06-21,"02",0
"4108",2017-06-21,"03",0
"4109",2017-06-21,"04",0
"4110",2017-06-21,"05",1
"4111",2017-06-21,"06",0
"4112",2017-06-21,"07",0
"4113",2017-06-21,"08",0
"4114",2017-06-21,"09",0
"4115",2017-06-21,"10",0
"4116",2017-06-21,"11",0
"4117",2017-06-21,"12",0
"4118",2017-06-21,"13",0
"4119",2017-06-21,"14",0
"4120",2017-06-21,"15",0
"4121",2017-06-21,"16",0
"4122",2017-06-21,"17",1
"4123",2017-06-21,"18",0
"4124",2017-06-21,"19",0
"4125",2017-06-21,"20",1
"4126",2017-06-21,"21",0
"4127",2017-06-21,"22",0
"4128",2017-06-21,"23",0
"4129",2017-06-22,"00",0
"4130",2017-06-22,"01",0
"4131",2017-06-22,"02",0
"4132",2017-06-22,"03",0
"4133",2017-06-22,"04",0
"4134",2017-06-22,"05",0
"4135",2017-06-22,"06",0
"4136",2017-06-22,"07",0
"4137",2017-06-22,"08",0
"4138",2017-06-22,"09",0
"4139",2017-06-22,"10",0
"4140",2017-06-22,"11",1
"4141",2017-06-22,"12",0
"4142",2017-06-22,"13",0
"4143",2017-06-22,"14",0
"4144",2017-06-22,"15",0
"4145",2017-06-22,"16",0
"4146",2017-06-22,"17",0
"4147",2017-06-22,"18",0
"4148",2017-06-22,"19",0
"4149",2017-06-22,"20",0
"4150",2017-06-22,"21",1
"4151",2017-06-22,"22",0
"4152",2017-06-22,"23",0
"4153",2017-06-23,"00",0
"4154",2017-06-23,"01",0
"4155",2017-06-23,"02",0
"4156",2017-06-23,"03",0
"4157",2017-06-23,"04",0
"4158",2017-06-23,"05",0
"4159",2017-06-23,"06",0
"4160",2017-06-23,"07",1
"4161",2017-06-23,"08",0
"4162",2017-06-23,"09",0
"4163",2017-06-23,"10",0
"4164",2017-06-23,"11",0
"4165",2017-06-23,"12",0
"4166",2017-06-23,"13",0
"4167",2017-06-23,"14",0
"4168",2017-06-23,"15",0
"4169",2017-06-23,"16",0
"4170",2017-06-23,"17",0
"4171",2017-06-23,"18",0
"4172",2017-06-23,"19",0
"4173",2017-06-23,"20",0
"4174",2017-06-23,"21",1
"4175",2017-06-23,"22",0
"4176",2017-06-23,"23",0
"4177",2017-06-24,"00",0
"4178",2017-06-24,"01",0
"4179",2017-06-24,"02",0
"4180",2017-06-24,"03",0
"4181",2017-06-24,"04",0
"4182",2017-06-24,"05",0
"4183",2017-06-24,"06",0
"4184",2017-06-24,"07",0
"4185",2017-06-24,"08",0
"4186",2017-06-24,"09",0
"4187",2017-06-24,"10",0
"4188",2017-06-24,"11",0
"4189",2017-06-24,"12",0
"4190",2017-06-24,"13",0
"4191",2017-06-24,"14",0
"4192",2017-06-24,"15",0
"4193",2017-06-24,"16",0
"4194",2017-06-24,"17",0
"4195",2017-06-24,"18",0
"4196",2017-06-24,"19",0
"4197",2017-06-24,"20",0
"4198",2017-06-24,"21",0
"4199",2017-06-24,"22",0
"4200",2017-06-24,"23",0
"4201",2017-06-25,"00",0
"4202",2017-06-25,"01",0
"4203",2017-06-25,"02",0
"4204",2017-06-25,"03",0
"4205",2017-06-25,"04",0
"4206",2017-06-25,"05",0
"4207",2017-06-25,"06",0
"4208",2017-06-25,"07",0
"4209",2017-06-25,"08",1
"4210",2017-06-25,"09",1
"4211",2017-06-25,"10",0
"4212",2017-06-25,"11",1
"4213",2017-06-25,"12",0
"4214",2017-06-25,"13",0
"4215",2017-06-25,"14",1
"4216",2017-06-25,"15",0
"4217",2017-06-25,"16",0
"4218",2017-06-25,"17",0
"4219",2017-06-25,"18",1
"4220",2017-06-25,"19",0
"4221",2017-06-25,"20",2
"4222",2017-06-25,"21",0
"4223",2017-06-25,"22",0
"4224",2017-06-25,"23",0
"4225",2017-06-26,"00",0
"4226",2017-06-26,"01",0
"4227",2017-06-26,"02",0
"4228",2017-06-26,"03",0
"4229",2017-06-26,"04",0
"4230",2017-06-26,"05",0
"4231",2017-06-26,"06",0
"4232",2017-06-26,"07",0
"4233",2017-06-26,"08",0
"4234",2017-06-26,"09",0
"4235",2017-06-26,"10",0
"4236",2017-06-26,"11",0
"4237",2017-06-26,"12",0
"4238",2017-06-26,"13",0
"4239",2017-06-26,"14",0
"4240",2017-06-26,"15",0
"4241",2017-06-26,"16",0
"4242",2017-06-26,"17",0
"4243",2017-06-26,"18",0
"4244",2017-06-26,"19",3
"4245",2017-06-26,"20",0
"4246",2017-06-26,"21",1
"4247",2017-06-26,"22",0
"4248",2017-06-26,"23",0
"4249",2017-06-27,"00",0
"4250",2017-06-27,"01",0
"4251",2017-06-27,"02",0
"4252",2017-06-27,"03",0
"4253",2017-06-27,"04",0
"4254",2017-06-27,"05",0
"4255",2017-06-27,"06",0
"4256",2017-06-27,"07",0
"4257",2017-06-27,"08",0
"4258",2017-06-27,"09",0
"4259",2017-06-27,"10",0
"4260",2017-06-27,"11",0
"4261",2017-06-27,"12",0
"4262",2017-06-27,"13",0
"4263",2017-06-27,"14",0
"4264",2017-06-27,"15",0
"4265",2017-06-27,"16",0
"4266",2017-06-27,"17",0
"4267",2017-06-27,"18",0
"4268",2017-06-27,"19",1
"4269",2017-06-27,"20",0
"4270",2017-06-27,"21",1
"4271",2017-06-27,"22",0
"4272",2017-06-27,"23",0
"4273",2017-06-28,"00",0
"4274",2017-06-28,"01",0
"4275",2017-06-28,"02",0
"4276",2017-06-28,"03",0
"4277",2017-06-28,"04",0
"4278",2017-06-28,"05",0
"4279",2017-06-28,"06",0
"4280",2017-06-28,"07",0
"4281",2017-06-28,"08",0
"4282",2017-06-28,"09",0
"4283",2017-06-28,"10",0
"4284",2017-06-28,"11",0
"4285",2017-06-28,"12",0
"4286",2017-06-28,"13",0
"4287",2017-06-28,"14",0
"4288",2017-06-28,"15",0
"4289",2017-06-28,"16",0
"4290",2017-06-28,"17",0
"4291",2017-06-28,"18",0
"4292",2017-06-28,"19",0
"4293",2017-06-28,"20",0
"4294",2017-06-28,"21",0
"4295",2017-06-28,"22",0
"4296",2017-06-28,"23",0
"4297",2017-06-29,"00",0
"4298",2017-06-29,"01",0
"4299",2017-06-29,"02",0
"4300",2017-06-29,"03",0
"4301",2017-06-29,"04",0
"4302",2017-06-29,"05",0
"4303",2017-06-29,"06",0
"4304",2017-06-29,"07",0
"4305",2017-06-29,"08",0
"4306",2017-06-29,"09",0
"4307",2017-06-29,"10",0
"4308",2017-06-29,"11",0
"4309",2017-06-29,"12",0
"4310",2017-06-29,"13",0
"4311",2017-06-29,"14",0
"4312",2017-06-29,"15",0
"4313",2017-06-29,"16",0
"4314",2017-06-29,"17",0
"4315",2017-06-29,"18",1
"4316",2017-06-29,"19",0
"4317",2017-06-29,"20",0
"4318",2017-06-29,"21",0
"4319",2017-06-29,"22",0
"4320",2017-06-29,"23",0
"4321",2017-06-30,"00",0
"4322",2017-06-30,"01",0
"4323",2017-06-30,"02",0
"4324",2017-06-30,"03",0
"4325",2017-06-30,"04",0
"4326",2017-06-30,"05",0
"4327",2017-06-30,"06",0
"4328",2017-06-30,"07",0
"4329",2017-06-30,"08",0
"4330",2017-06-30,"09",0
"4331",2017-06-30,"10",0
"4332",2017-06-30,"11",0
"4333",2017-06-30,"12",0
"4334",2017-06-30,"13",0
"4335",2017-06-30,"14",0
"4336",2017-06-30,"15",0
"4337",2017-06-30,"16",0
"4338",2017-06-30,"17",0
"4339",2017-06-30,"18",0
"4340",2017-06-30,"19",0
"4341",2017-06-30,"20",0
"4342",2017-06-30,"21",0
"4343",2017-06-30,"22",0
"4344",2017-06-30,"23",0
"4345",2017-07-01,"00",0
"4346",2017-07-01,"01",0
"4347",2017-07-01,"02",0
"4348",2017-07-01,"03",0
"4349",2017-07-01,"04",0
"4350",2017-07-01,"05",0
"4351",2017-07-01,"06",0
"4352",2017-07-01,"07",0
"4353",2017-07-01,"08",0
"4354",2017-07-01,"09",0
"4355",2017-07-01,"10",0
"4356",2017-07-01,"11",0
"4357",2017-07-01,"12",0
"4358",2017-07-01,"13",0
"4359",2017-07-01,"14",0
"4360",2017-07-01,"15",0
"4361",2017-07-01,"16",0
"4362",2017-07-01,"17",0
"4363",2017-07-01,"18",0
"4364",2017-07-01,"19",0
"4365",2017-07-01,"20",0
"4366",2017-07-01,"21",0
"4367",2017-07-01,"22",0
"4368",2017-07-01,"23",0
"4369",2017-07-02,"00",0
"4370",2017-07-02,"01",0
"4371",2017-07-02,"02",0
"4372",2017-07-02,"03",0
"4373",2017-07-02,"04",0
"4374",2017-07-02,"05",0
"4375",2017-07-02,"06",0
"4376",2017-07-02,"07",0
"4377",2017-07-02,"08",0
"4378",2017-07-02,"09",0
"4379",2017-07-02,"10",1
"4380",2017-07-02,"11",0
"4381",2017-07-02,"12",0
"4382",2017-07-02,"13",0
"4383",2017-07-02,"14",0
"4384",2017-07-02,"15",0
"4385",2017-07-02,"16",0
"4386",2017-07-02,"17",0
"4387",2017-07-02,"18",0
"4388",2017-07-02,"19",0
"4389",2017-07-02,"20",0
"4390",2017-07-02,"21",0
"4391",2017-07-02,"22",0
"4392",2017-07-02,"23",0
"4393",2017-07-03,"00",0
"4394",2017-07-03,"01",0
"4395",2017-07-03,"02",0
"4396",2017-07-03,"03",0
"4397",2017-07-03,"04",0
"4398",2017-07-03,"05",0
"4399",2017-07-03,"06",0
"4400",2017-07-03,"07",0
"4401",2017-07-03,"08",0
"4402",2017-07-03,"09",0
"4403",2017-07-03,"10",0
"4404",2017-07-03,"11",1
"4405",2017-07-03,"12",0
"4406",2017-07-03,"13",0
"4407",2017-07-03,"14",0
"4408",2017-07-03,"15",0
"4409",2017-07-03,"16",1
"4410",2017-07-03,"17",0
"4411",2017-07-03,"18",0
"4412",2017-07-03,"19",0
"4413",2017-07-03,"20",1
"4414",2017-07-03,"21",1
"4415",2017-07-03,"22",0
"4416",2017-07-03,"23",0
"4417",2017-07-04,"00",0
"4418",2017-07-04,"01",0
"4419",2017-07-04,"02",0
"4420",2017-07-04,"03",0
"4421",2017-07-04,"04",0
"4422",2017-07-04,"05",0
"4423",2017-07-04,"06",0
"4424",2017-07-04,"07",0
"4425",2017-07-04,"08",0
"4426",2017-07-04,"09",0
"4427",2017-07-04,"10",0
"4428",2017-07-04,"11",0
"4429",2017-07-04,"12",0
"4430",2017-07-04,"13",0
"4431",2017-07-04,"14",0
"4432",2017-07-04,"15",0
"4433",2017-07-04,"16",0
"4434",2017-07-04,"17",0
"4435",2017-07-04,"18",0
"4436",2017-07-04,"19",0
"4437",2017-07-04,"20",0
"4438",2017-07-04,"21",0
"4439",2017-07-04,"22",0
"4440",2017-07-04,"23",0
"4441",2017-07-05,"00",0
"4442",2017-07-05,"01",0
"4443",2017-07-05,"02",0
"4444",2017-07-05,"03",0
"4445",2017-07-05,"04",0
"4446",2017-07-05,"05",0
"4447",2017-07-05,"06",0
"4448",2017-07-05,"07",1
"4449",2017-07-05,"08",0
"4450",2017-07-05,"09",0
"4451",2017-07-05,"10",0
"4452",2017-07-05,"11",0
"4453",2017-07-05,"12",0
"4454",2017-07-05,"13",0
"4455",2017-07-05,"14",0
"4456",2017-07-05,"15",0
"4457",2017-07-05,"16",0
"4458",2017-07-05,"17",0
"4459",2017-07-05,"18",0
"4460",2017-07-05,"19",0
"4461",2017-07-05,"20",0
"4462",2017-07-05,"21",0
"4463",2017-07-05,"22",1
"4464",2017-07-05,"23",0
"4465",2017-07-06,"00",0
"4466",2017-07-06,"01",0
"4467",2017-07-06,"02",0
"4468",2017-07-06,"03",0
"4469",2017-07-06,"04",0
"4470",2017-07-06,"05",0
"4471",2017-07-06,"06",0
"4472",2017-07-06,"07",0
"4473",2017-07-06,"08",0
"4474",2017-07-06,"09",0
"4475",2017-07-06,"10",0
"4476",2017-07-06,"11",0
"4477",2017-07-06,"12",1
"4478",2017-07-06,"13",0
"4479",2017-07-06,"14",0
"4480",2017-07-06,"15",0
"4481",2017-07-06,"16",0
"4482",2017-07-06,"17",0
"4483",2017-07-06,"18",0
"4484",2017-07-06,"19",0
"4485",2017-07-06,"20",2
"4486",2017-07-06,"21",2
"4487",2017-07-06,"22",1
"4488",2017-07-06,"23",0
"4489",2017-07-07,"00",0
"4490",2017-07-07,"01",0
"4491",2017-07-07,"02",0
"4492",2017-07-07,"03",0
"4493",2017-07-07,"04",0
"4494",2017-07-07,"05",0
"4495",2017-07-07,"06",0
"4496",2017-07-07,"07",0
"4497",2017-07-07,"08",0
"4498",2017-07-07,"09",0
"4499",2017-07-07,"10",0
"4500",2017-07-07,"11",0
"4501",2017-07-07,"12",0
"4502",2017-07-07,"13",0
"4503",2017-07-07,"14",0
"4504",2017-07-07,"15",3
"4505",2017-07-07,"16",0
"4506",2017-07-07,"17",0
"4507",2017-07-07,"18",0
"4508",2017-07-07,"19",0
"4509",2017-07-07,"20",0
"4510",2017-07-07,"21",2
"4511",2017-07-07,"22",0
"4512",2017-07-07,"23",0
"4513",2017-07-08,"00",0
"4514",2017-07-08,"01",0
"4515",2017-07-08,"02",0
"4516",2017-07-08,"03",0
"4517",2017-07-08,"04",0
"4518",2017-07-08,"05",0
"4519",2017-07-08,"06",0
"4520",2017-07-08,"07",0
"4521",2017-07-08,"08",0
"4522",2017-07-08,"09",0
"4523",2017-07-08,"10",1
"4524",2017-07-08,"11",1
"4525",2017-07-08,"12",0
"4526",2017-07-08,"13",1
"4527",2017-07-08,"14",0
"4528",2017-07-08,"15",0
"4529",2017-07-08,"16",1
"4530",2017-07-08,"17",0
"4531",2017-07-08,"18",1
"4532",2017-07-08,"19",0
"4533",2017-07-08,"20",1
"4534",2017-07-08,"21",0
"4535",2017-07-08,"22",0
"4536",2017-07-08,"23",0
"4537",2017-07-09,"00",0
"4538",2017-07-09,"01",0
"4539",2017-07-09,"02",0
"4540",2017-07-09,"03",0
"4541",2017-07-09,"04",0
"4542",2017-07-09,"05",0
"4543",2017-07-09,"06",0
"4544",2017-07-09,"07",0
"4545",2017-07-09,"08",0
"4546",2017-07-09,"09",0
"4547",2017-07-09,"10",0
"4548",2017-07-09,"11",0
"4549",2017-07-09,"12",0
"4550",2017-07-09,"13",0
"4551",2017-07-09,"14",0
"4552",2017-07-09,"15",0
"4553",2017-07-09,"16",0
"4554",2017-07-09,"17",0
"4555",2017-07-09,"18",0
"4556",2017-07-09,"19",1
"4557",2017-07-09,"20",0
"4558",2017-07-09,"21",2
"4559",2017-07-09,"22",0
"4560",2017-07-09,"23",0
"4561",2017-07-10,"00",0
"4562",2017-07-10,"01",0
"4563",2017-07-10,"02",0
"4564",2017-07-10,"03",0
"4565",2017-07-10,"04",0
"4566",2017-07-10,"05",0
"4567",2017-07-10,"06",0
"4568",2017-07-10,"07",0
"4569",2017-07-10,"08",0
"4570",2017-07-10,"09",0
"4571",2017-07-10,"10",0
"4572",2017-07-10,"11",0
"4573",2017-07-10,"12",0
"4574",2017-07-10,"13",0
"4575",2017-07-10,"14",0
"4576",2017-07-10,"15",0
"4577",2017-07-10,"16",0
"4578",2017-07-10,"17",0
"4579",2017-07-10,"18",0
"4580",2017-07-10,"19",2
"4581",2017-07-10,"20",2
"4582",2017-07-10,"21",1
"4583",2017-07-10,"22",1
"4584",2017-07-10,"23",0
"4585",2017-07-11,"00",0
"4586",2017-07-11,"01",0
"4587",2017-07-11,"02",0
"4588",2017-07-11,"03",0
"4589",2017-07-11,"04",0
"4590",2017-07-11,"05",0
"4591",2017-07-11,"06",0
"4592",2017-07-11,"07",0
"4593",2017-07-11,"08",0
"4594",2017-07-11,"09",0
"4595",2017-07-11,"10",0
"4596",2017-07-11,"11",0
"4597",2017-07-11,"12",0
"4598",2017-07-11,"13",0
"4599",2017-07-11,"14",0
"4600",2017-07-11,"15",2
"4601",2017-07-11,"16",0
"4602",2017-07-11,"17",0
"4603",2017-07-11,"18",0
"4604",2017-07-11,"19",2
"4605",2017-07-11,"20",0
"4606",2017-07-11,"21",0
"4607",2017-07-11,"22",0
"4608",2017-07-11,"23",1
"4609",2017-07-12,"00",0
"4610",2017-07-12,"01",0
"4611",2017-07-12,"02",0
"4612",2017-07-12,"03",0
"4613",2017-07-12,"04",0
