"","browser","browserVersion","screenResolution","browserSize","country","hits"
"2930","Internet Explorer","11.0","1422x800","1140x660","Switzerland",1
"2931","Internet Explorer","11.0","1422x800","1150x630","Switzerland",2
"2932","Internet Explorer","11.0","1422x800","1150x660","Switzerland",1
"2933","Internet Explorer","11.0","1422x800","1180x660","Switzerland",1
"2934","Internet Explorer","11.0","1422x800","1230x660","Switzerland",1
"2935","Internet Explorer","11.0","1422x800","1240x670","Switzerland",1
"2936","Internet Explorer","11.0","1422x800","1420x660","Taiwan",6
"2937","Internet Explorer","11.0","1422x800","1420x710","Norway",8
"2938","Internet Explorer","11.0","1422x800","1420x710","Switzerland",1
"2939","Internet Explorer","11.0","1422x800","1420x720","Czechia",4
"2940","Internet Explorer","11.0","1422x853","1140x640","Switzerland",2
"2941","Internet Explorer","11.0","1422x889","1420x780","Canada",1
"2942","Internet Explorer","11.0","1438x808","1270x640","Switzerland",14
"2943","Internet Explorer","11.0","1438x808","1420x670","Switzerland",1
"2944","Internet Explorer","11.0","1438x808","1440x690","Belgium",3
"2945","Internet Explorer","11.0","1438x808","1440x710","Belgium",23
"2946","Internet Explorer","11.0","1438x808","1440x710","Netherlands",1
"2947","Internet Explorer","11.0","1440x900","1260x690","Philippines",1
"2948","Internet Explorer","11.0","1440x900","1370x710","United States",1
"2949","Internet Explorer","11.0","1440x900","1380x790","United States",1
"2950","Internet Explorer","11.0","1440x900","1420x790","Belgium",4
"2951","Internet Explorer","11.0","1440x900","1440x710","Belgium",3
"2952","Internet Explorer","11.0","1440x900","1440x720","Belgium",1
"2953","Internet Explorer","11.0","1440x900","1440x730","Belgium",117
"2954","Internet Explorer","11.0","1440x900","1440x750","United Kingdom",1
"2955","Internet Explorer","11.0","1440x900","1440x760","Belgium",1
"2956","Internet Explorer","11.0","1440x900","1440x780","Belgium",17
"2957","Internet Explorer","11.0","1440x900","1440x780","Canada",10
"2958","Internet Explorer","11.0","1440x900","1440x780","United Kingdom",2
"2959","Internet Explorer","11.0","1440x900","1440x790","Switzerland",4
"2960","Internet Explorer","11.0","1440x900","1440x800","Belgium",4
"2961","Internet Explorer","11.0","1440x900","1440x810","Belgium",83
"2962","Internet Explorer","11.0","1440x900","1440x810","Canada",47
"2963","Internet Explorer","11.0","1440x900","1440x810","United Kingdom",9
"2964","Internet Explorer","11.0","1440x900","1440x810","United States",3
"2965","Internet Explorer","11.0","1440x900","1440x840","Belgium",32
"2966","Internet Explorer","11.0","1440x900","1440x840","Canada",26
"2967","Internet Explorer","11.0","1440x900","1600x840","Canada",9
"2968","Internet Explorer","11.0","1440x900","870x490","Belgium",1
"2969","Internet Explorer","11.0","1440x900","870x520","Belgium",10
"2970","Internet Explorer","11.0","1440x900","870x520","United Kingdom",3
"2971","Internet Explorer","11.0","1455x1091","1240x810","Belgium",1
"2972","Internet Explorer","11.0","1455x1091","1300x890","Belgium",3
"2973","Internet Explorer","11.0","1455x1091","1320x930","Belgium",1
"2974","Internet Explorer","11.0","1455x1091","1320x940","Belgium",7
"2975","Internet Explorer","11.0","1455x1091","1320x960","United States",1
"2976","Internet Explorer","11.0","1455x1091","1460x1010","Belgium",5
"2977","Internet Explorer","11.0","1455x1091","1460x1010","United States",2
"2978","Internet Explorer","11.0","1455x818","1120x390","Philippines",1
"2979","Internet Explorer","11.0","1455x818","1430x490","Canada",2
"2980","Internet Explorer","11.0","1455x818","1440x670","Philippines",1
"2981","Internet Explorer","11.0","1455x818","1440x680","Kenya",3
"2982","Internet Explorer","11.0","1455x818","1460x670","Philippines",4
"2983","Internet Explorer","11.0","1455x818","1460x690","Kenya",2
"2984","Internet Explorer","11.0","1455x818","1460x700","Canada",6
"2985","Internet Explorer","11.0","1455x818","1460x720","Canada",10
"2986","Internet Explorer","11.0","1455x818","1460x730","Canada",2
"2987","Internet Explorer","11.0","1455x818","1460x770","Canada",14
"2988","Internet Explorer","11.0","1455x818","880x250","Canada",1
"2989","Internet Explorer","11.0","1461x913","1070x650","Switzerland",1
"2990","Internet Explorer","11.0","1461x913","1130x800","Switzerland",1
"2991","Internet Explorer","11.0","1461x913","1140x690","Switzerland",1
"2992","Internet Explorer","11.0","1461x913","1160x820","Switzerland",1
"2993","Internet Explorer","11.0","1461x913","1170x800","Switzerland",2
"2994","Internet Explorer","11.0","1461x913","1180x680","Switzerland",1
"2995","Internet Explorer","11.0","1461x913","1180x730","Switzerland",1
"2996","Internet Explorer","11.0","1461x913","1190x650","Switzerland",1
"2997","Internet Explorer","11.0","1461x913","1190x790","Switzerland",1
"2998","Internet Explorer","11.0","1461x913","1200x590","Switzerland",1
"2999","Internet Explorer","11.0","1461x913","1200x760","Switzerland",1
"3000","Internet Explorer","11.0","1461x913","1200x820","Switzerland",1
"3001","Internet Explorer","11.0","1461x913","1210x790","Switzerland",1
"3002","Internet Explorer","11.0","1461x913","1240x540","Switzerland",1
"3003","Internet Explorer","11.0","1461x913","1250x590","Switzerland",1
"3004","Internet Explorer","11.0","1461x913","1250x620","Switzerland",1
"3005","Internet Explorer","11.0","1461x913","1250x820","Switzerland",1
"3006","Internet Explorer","11.0","1461x913","1260x800","Switzerland",3
"3007","Internet Explorer","11.0","1461x913","1280x800","Switzerland",7
"3008","Internet Explorer","11.0","1461x913","1280x820","Switzerland",4
"3009","Internet Explorer","11.0","1461x913","1280x830","Switzerland",1
"3010","Internet Explorer","11.0","1461x913","1290x740","Switzerland",1
"3011","Internet Explorer","11.0","1461x913","1290x790","Switzerland",3
"3012","Internet Explorer","11.0","1461x913","1290x820","Switzerland",8
"3013","Internet Explorer","11.0","1461x913","1310x620","Switzerland",1
"3014","Internet Explorer","11.0","1461x913","1310x800","Switzerland",2
"3015","Internet Explorer","11.0","1461x913","1320x830","Switzerland",6
"3016","Internet Explorer","11.0","1461x913","1340x800","Switzerland",1
"3017","Internet Explorer","11.0","1461x913","1350x800","Switzerland",1
"3018","Internet Explorer","11.0","1461x913","1370x800","Switzerland",1
"3019","Internet Explorer","11.0","1461x913","1370x830","Switzerland",1
"3020","Internet Explorer","11.0","1461x913","1380x780","Switzerland",1
"3021","Internet Explorer","11.0","1461x913","1430x830","Switzerland",2
"3022","Internet Explorer","11.0","1461x913","1440x820","Switzerland",2
"3023","Internet Explorer","11.0","1461x913","1450x780","Switzerland",1
"3024","Internet Explorer","11.0","1461x913","1460x790","Switzerland",1
"3025","Internet Explorer","11.0","1461x913","1460x800","Switzerland",2
"3026","Internet Explorer","11.0","1461x913","1460x820","Switzerland",2
"3027","Internet Explorer","11.0","1461x913","1460x830","Switzerland",3
"3028","Internet Explorer","11.0","1461x913","1460x860","Switzerland",14
"3029","Internet Explorer","11.0","1461x913","1490x830","Switzerland",1
"3030","Internet Explorer","11.0","1461x913","1670x850","Switzerland",6
"3031","Internet Explorer","11.0","1461x913","1670x870","Switzerland",2
"3032","Internet Explorer","11.0","1461x913","1670x890","Switzerland",6
"3033","Internet Explorer","11.0","1461x913","780x770","Switzerland",3
"3034","Internet Explorer","11.0","1461x913","790x760","Switzerland",2
"3035","Internet Explorer","11.0","1461x913","790x770","Switzerland",3
"3036","Internet Explorer","11.0","1461x913","830x770","Switzerland",2
"3037","Internet Explorer","11.0","1461x913","840x580","Switzerland",2
"3038","Internet Explorer","11.0","1461x913","860x580","Switzerland",2
"3039","Internet Explorer","11.0","1461x913","890x770","Switzerland",1
"3040","Internet Explorer","11.0","1466x824","1470x720","Switzerland",2
"3041","Internet Explorer","11.0","1477x831","1130x690","Switzerland",1
"3042","Internet Explorer","11.0","1477x831","1140x670","Switzerland",3
"3043","Internet Explorer","11.0","1477x831","1140x690","Switzerland",8
"3044","Internet Explorer","11.0","1477x831","1220x690","Switzerland",2
"3045","Internet Explorer","11.0","1477x831","1250x690","Switzerland",1
"3046","Internet Explorer","11.0","1477x831","1270x690","Switzerland",4
"3047","Internet Explorer","11.0","1477x831","1290x700","Switzerland",2
"3048","Internet Explorer","11.0","1477x831","1480x720","Czechia",8
"3049","Internet Explorer","11.0","1477x831","1480x740","Czechia",19
"3050","Internet Explorer","11.0","1477x831","1480x760","Norway",3
"3051","Internet Explorer","11.0","1500x844","1500x690","Hong Kong",1
"3052","Internet Explorer","11.0","1506x1205","1040x680","Philippines",1
"3053","Internet Explorer","11.0","1506x1205","1270x780","Hong Kong",2
"3054","Internet Explorer","11.0","1506x1205","1470x970","Philippines",3
"3055","Internet Explorer","11.0","1506x1205","1480x970","Philippines",9
"3056","Internet Explorer","11.0","1506x1205","1490x1010","Philippines",5
"3057","Internet Explorer","11.0","1506x1205","1490x1030","Philippines",5
"3058","Internet Explorer","11.0","1506x1205","1490x680","Philippines",1
"3059","Internet Explorer","11.0","1506x1205","1490x770","Philippines",2
"3060","Internet Explorer","11.0","1506x1205","1490x820","Philippines",1
"3061","Internet Explorer","11.0","1506x1205","1490x890","Philippines",1
"3062","Internet Explorer","11.0","1506x1205","1490x910","Philippines",5
"3063","Internet Explorer","11.0","1506x1205","1490x980","Philippines",2
"3064","Internet Explorer","11.0","1506x1205","1490x990","Philippines",3
"3065","Internet Explorer","11.0","1506x1205","1510x1010","Philippines",13
"3066","Internet Explorer","11.0","1506x1205","1510x1020","Philippines",5
"3067","Internet Explorer","11.0","1506x1205","1510x1040","Philippines",35
"3068","Internet Explorer","11.0","1506x1205","1510x1090","Hong Kong",1
"3069","Internet Explorer","11.0","1506x1205","1510x1110","Italy",2
"3070","Internet Explorer","11.0","1506x1205","1510x950","Philippines",3
"3071","Internet Explorer","11.0","1506x1205","1510x980","Philippines",16
"3072","Internet Explorer","11.0","1506x941","1510x830","Canada",2
"3073","Internet Explorer","11.0","1514x808","1510x690","United Arab Emirates",6
"3074","Internet Explorer","11.0","1516x947","860x520","Belgium",12
"3075","Internet Explorer","11.0","1518x853","1500x720","Switzerland",2
"3076","Internet Explorer","11.0","1518x853","1520x680","Israel",1
"3077","Internet Explorer","11.0","1518x853","1520x690","Switzerland",3
"3078","Internet Explorer","11.0","1518x853","1520x710","Israel",1
"3079","Internet Explorer","11.0","1518x853","1520x710","Switzerland",1
"3080","Internet Explorer","11.0","1518x853","1520x720","Belgium",13
"3081","Internet Explorer","11.0","1518x853","1520x720","Switzerland",5
"3082","Internet Explorer","11.0","1518x853","1520x740","Switzerland",7
"3083","Internet Explorer","11.0","1518x853","1520x750","Belgium",9
"3084","Internet Explorer","11.0","1518x853","1520x750","Philippines",2
"3085","Internet Explorer","11.0","1518x853","1520x750","Switzerland",1
"3086","Internet Explorer","11.0","1524x1143","1520x1050","Belgium",8
"3087","Internet Explorer","11.0","1524x1143","940x640","Belgium",6
"3088","Internet Explorer","11.0","1524x857","1260x650","Canada",1
"3089","Internet Explorer","11.0","1524x857","1520x720","Canada",7
"3090","Internet Explorer","11.0","1524x857","1520x730","Canada",4
"3091","Internet Explorer","11.0","1524x857","1520x760","Canada",3
"3092","Internet Explorer","11.0","1524x952","1520x780","Germany",1
"3093","Internet Explorer","11.0","1524x952","1520x810","Germany",40
"3094","Internet Explorer","11.0","1527x955","1180x690","Switzerland",1
"3095","Internet Explorer","11.0","1527x955","1180x830","Switzerland",3
"3096","Internet Explorer","11.0","1527x955","1210x540","Switzerland",2
"3097","Internet Explorer","11.0","1527x955","1240x750","Switzerland",1
"3098","Internet Explorer","11.0","1527x955","1250x830","Switzerland",1
"3099","Internet Explorer","11.0","1527x955","1270x860","Switzerland",1
"3100","Internet Explorer","11.0","1527x955","1280x830","Switzerland",1
"3101","Internet Explorer","11.0","1527x955","1300x830","Switzerland",6
"3102","Internet Explorer","11.0","1527x955","1300x840","Switzerland",1
"3103","Internet Explorer","11.0","1527x955","1300x860","Switzerland",6
"3104","Internet Explorer","11.0","1527x955","1330x830","Switzerland",1
"3105","Internet Explorer","11.0","1527x955","1370x830","Switzerland",4
"3106","Internet Explorer","11.0","1527x955","1370x860","Switzerland",3
"3107","Internet Explorer","11.0","1527x955","1400x830","Switzerland",2
"3108","Internet Explorer","11.0","1527x955","1430x830","Switzerland",7
"3109","Internet Explorer","11.0","1527x955","1440x710","Switzerland",3
"3110","Internet Explorer","11.0","1527x955","1470x710","Switzerland",3
"3111","Internet Explorer","11.0","1527x955","1470x830","Switzerland",2
"3112","Internet Explorer","11.0","1527x955","1470x860","Switzerland",8
"3113","Internet Explorer","11.0","1527x955","1470x880","Switzerland",5
"3114","Internet Explorer","11.0","1527x955","1500x870","Switzerland",1
"3115","Internet Explorer","11.0","1527x955","1530x800","Switzerland",1
"3116","Internet Explorer","11.0","1527x955","1530x820","Switzerland",2
"3117","Internet Explorer","11.0","1527x955","1530x830","Switzerland",2
"3118","Internet Explorer","11.0","1527x955","1530x840","Switzerland",5
"3119","Internet Explorer","11.0","1527x955","1530x850","Switzerland",2
"3120","Internet Explorer","11.0","1527x955","1530x860","Switzerland",5
"3121","Internet Explorer","11.0","1527x955","1530x880","Czechia",1
"3122","Internet Explorer","11.0","1527x955","1750x850","Switzerland",1
"3123","Internet Explorer","11.0","1527x955","1750x860","Switzerland",6
"3124","Internet Explorer","11.0","1527x955","1750x870","Switzerland",3
"3125","Internet Explorer","11.0","1527x955","1750x880","Switzerland",2
"3126","Internet Explorer","11.0","1527x955","1750x890","Switzerland",46
"3127","Internet Explorer","11.0","1527x955","1750x900","Switzerland",1
"3128","Internet Explorer","11.0","1527x955","900x810","Switzerland",1
"3129","Internet Explorer","11.0","1527x955","910x800","Switzerland",3
"3130","Internet Explorer","11.0","1536x864","1100x710","Switzerland",1
"3131","Internet Explorer","11.0","1536x864","1100x720","Switzerland",1
"3132","Internet Explorer","11.0","1536x864","1190x610","United Kingdom",1
"3133","Internet Explorer","11.0","1536x864","1270x720","Switzerland",1
"3134","Internet Explorer","11.0","1536x864","1280x650","United Kingdom",1
"3135","Internet Explorer","11.0","1536x864","1480x760","Switzerland",1
"3136","Internet Explorer","11.0","1536x864","1490x800","United Kingdom",4
"3137","Internet Explorer","11.0","1536x864","1540x670","Norway",1
"3138","Internet Explorer","11.0","1536x864","1540x670","Taiwan",4
"3139","Internet Explorer","11.0","1536x864","1540x700","Norway",2
"3140","Internet Explorer","11.0","1536x864","1540x700","United States",2
"3141","Internet Explorer","11.0","1536x864","1540x710","Sweden",3
"3142","Internet Explorer","11.0","1536x864","1540x720","Hong Kong",5
"3143","Internet Explorer","11.0","1536x864","1540x730","Sweden",8
"3144","Internet Explorer","11.0","1536x864","1540x730","Switzerland",5
"3145","Internet Explorer","11.0","1536x864","1540x740","Philippines",1
"3146","Internet Explorer","11.0","1536x864","1540x740","Switzerland",1
"3147","Internet Explorer","11.0","1536x864","1540x750","Czechia",2
"3148","Internet Explorer","11.0","1536x864","1540x750","Hong Kong",3
"3149","Internet Explorer","11.0","1536x864","1540x750","Norway",16
"3150","Internet Explorer","11.0","1536x864","1540x750","Sweden",12
"3151","Internet Explorer","11.0","1536x864","1540x750","Switzerland",1
"3152","Internet Explorer","11.0","1536x864","1540x770","Czechia",28
"3153","Internet Explorer","11.0","1536x864","1540x770","Norway",4
"3154","Internet Explorer","11.0","1536x864","1540x770","Sweden",5
"3155","Internet Explorer","11.0","1536x864","1540x770","Switzerland",1
"3156","Internet Explorer","11.0","1536x864","1540x780","Sweden",1
"3157","Internet Explorer","11.0","1536x864","1540x780","Switzerland",3
"3158","Internet Explorer","11.0","1536x864","930x410","Norway",1
"3159","Internet Explorer","11.0","1536x864","930x460","Norway",1
"3160","Internet Explorer","11.0","1536x960","1540x840","Germany",31
"3161","Internet Explorer","11.0","1536x960","1540x840","Switzerland",3
"3162","Internet Explorer","11.0","1536x960","1540x870","Switzerland",11
"3163","Internet Explorer","11.0","1600x1000","1190x660","Switzerland",1
"3164","Internet Explorer","11.0","1600x1000","1210x810","Switzerland",3
"3165","Internet Explorer","11.0","1600x1000","1210x870","Switzerland",2
"3166","Internet Explorer","11.0","1600x1000","1220x870","Switzerland",1
"3167","Internet Explorer","11.0","1600x1000","1260x870","Switzerland",1
"3168","Internet Explorer","11.0","1600x1000","1280x870","Switzerland",3
"3169","Internet Explorer","11.0","1600x1000","1290x690","Switzerland",2
"3170","Internet Explorer","11.0","1600x1000","1290x880","Switzerland",1
"3171","Internet Explorer","11.0","1600x1000","1300x790","Switzerland",16
"3172","Internet Explorer","11.0","1600x1000","1310x830","Switzerland",1
"3173","Internet Explorer","11.0","1600x1000","1310x870","Switzerland",4
"3174","Internet Explorer","11.0","1600x1000","1330x870","Switzerland",3
"3175","Internet Explorer","11.0","1600x1000","1330x900","Switzerland",1
"3176","Internet Explorer","11.0","1600x1000","1340x900","Switzerland",1
"3177","Internet Explorer","11.0","1600x1000","1350x870","Switzerland",2
"3178","Internet Explorer","11.0","1600x1000","1360x820","Switzerland",1
"3179","Internet Explorer","11.0","1600x1000","1360x870","Switzerland",2
"3180","Internet Explorer","11.0","1600x1000","1370x750","Canada",4
"3181","Internet Explorer","11.0","1600x1000","1370x870","Switzerland",3
"3182","Internet Explorer","11.0","1600x1000","1390x880","Switzerland",1
"3183","Internet Explorer","11.0","1600x1000","1390x900","Switzerland",1
"3184","Internet Explorer","11.0","1600x1000","1400x870","Switzerland",6
"3185","Internet Explorer","11.0","1600x1000","1430x900","Switzerland",1
"3186","Internet Explorer","11.0","1600x1000","1440x750","Switzerland",1
"3187","Internet Explorer","11.0","1600x1000","1440x780","Switzerland",2
"3188","Internet Explorer","11.0","1600x1000","1440x800","Switzerland",1
"3189","Internet Explorer","11.0","1600x1000","1470x870","Switzerland",3
"3190","Internet Explorer","11.0","1600x1000","1470x900","Switzerland",1
"3191","Internet Explorer","11.0","1600x1000","1470x910","Switzerland",4
"3192","Internet Explorer","11.0","1600x1000","1500x870","Switzerland",1
"3193","Internet Explorer","11.0","1600x1000","1500x880","Switzerland",1
"3194","Internet Explorer","11.0","1600x1000","1510x900","Switzerland",2
"3195","Internet Explorer","11.0","1600x1000","1580x830","Switzerland",1
"3196","Internet Explorer","11.0","1600x1000","1590x890","Switzerland",1
"3197","Internet Explorer","11.0","1600x1000","1600x810","Switzerland",2
"3198","Internet Explorer","11.0","1600x1000","1600x840","Switzerland",3
"3199","Internet Explorer","11.0","1600x1000","1600x860","Switzerland",4
"3200","Internet Explorer","11.0","1600x1000","1600x870","Switzerland",1
"3201","Internet Explorer","11.0","1600x1000","1600x880","Canada",3
"3202","Internet Explorer","11.0","1600x1000","1600x880","Switzerland",10
"3203","Internet Explorer","11.0","1600x1000","1600x890","Canada",3
"3204","Internet Explorer","11.0","1600x1000","1600x900","Israel",2
"3205","Internet Explorer","11.0","1600x1000","1600x900","Switzerland",7
"3206","Internet Explorer","11.0","1600x1000","1600x920","Switzerland",1
"3207","Internet Explorer","11.0","1600x1000","1640x910","Switzerland",1
"3208","Internet Explorer","11.0","1600x1000","1760x900","Switzerland",1
"3209","Internet Explorer","11.0","1600x1000","1830x890","Switzerland",3
"3210","Internet Explorer","11.0","1600x1000","1830x900","Switzerland",3
"3211","Internet Explorer","11.0","1600x1000","1830x910","Switzerland",1
"3212","Internet Explorer","11.0","1600x1000","1830x930","Switzerland",20
"3213","Internet Explorer","11.0","1600x1000","1830x970","Switzerland",2
"3214","Internet Explorer","11.0","1600x1000","810x840","Switzerland",5
"3215","Internet Explorer","11.0","1600x1000","820x840","Switzerland",1
"3216","Internet Explorer","11.0","1600x1000","850x840","Switzerland",3
"3217","Internet Explorer","11.0","1600x1000","860x840","Switzerland",2
"3218","Internet Explorer","11.0","1600x1000","880x860","Switzerland",1
"3219","Internet Explorer","11.0","1600x1200","1060x610","Belgium",13
"3220","Internet Explorer","11.0","1600x1200","1060x610","United States",4
"3221","Internet Explorer","11.0","1600x1200","1250x850","Belgium",2
"3222","Internet Explorer","11.0","1600x1200","1250x860","Belgium",2
"3223","Internet Explorer","11.0","1600x1200","1440x850","Belgium",8
"3224","Internet Explorer","11.0","1600x1200","1440x850","United States",6
"3225","Internet Explorer","11.0","1600x1200","1600x1030","Belgium",2
"3226","Internet Explorer","11.0","1600x1200","1600x1050","Belgium",10
"3227","Internet Explorer","11.0","1600x1200","1600x1080","Belgium",60
"3228","Internet Explorer","11.0","1600x1200","1600x1080","United States",1
"3229","Internet Explorer","11.0","1600x1200","1600x1090","Canada",1
"3230","Internet Explorer","11.0","1600x1200","1600x1110","Belgium",390
"3231","Internet Explorer","11.0","1600x1200","1600x1110","United States",46
"3232","Internet Explorer","11.0","1600x1200","1600x1120","Belgium",3
"3233","Internet Explorer","11.0","1600x1200","1600x1120","United States",2
"3234","Internet Explorer","11.0","1600x1200","1600x1140","Belgium",24
"3235","Internet Explorer","11.0","1600x1200","1600x1140","United States",8
"3236","Internet Explorer","11.0","1600x1200","1600x1200","Belgium",1
"3237","Internet Explorer","11.0","1600x1200","820x490","Belgium",1
"3238","Internet Explorer","11.0","1600x1200","840x850","Belgium",1
"3239","Internet Explorer","11.0","1600x1200","840x850","United States",1
"3240","Internet Explorer","11.0","1600x1200","970x630","Belgium",1
"3241","Internet Explorer","11.0","1600x1200","980x630","Belgium",20
"3242","Internet Explorer","11.0","1600x1200","980x630","United States",1
"3243","Internet Explorer","11.0","1600x1200","980x640","Belgium",6
"3244","Internet Explorer","11.0","1600x1200","980x650","Belgium",25
"3245","Internet Explorer","11.0","1600x1200","980x650","United States",7
"3246","Internet Explorer","11.0","1600x1200","980x660","Belgium",23
"3247","Internet Explorer","11.0","1600x1200","980x660","United States",19
"3248","Internet Explorer","11.0","1600x1200","980x670","Belgium",74
"3249","Internet Explorer","11.0","1600x1200","980x670","United States",13
"3250","Internet Explorer","11.0","1600x1280","1550x640","Philippines",1
"3251","Internet Explorer","11.0","1600x1280","1570x1060","Philippines",2
"3252","Internet Explorer","11.0","1600x1280","1580x1020","Philippines",12
"3253","Internet Explorer","11.0","1600x1280","1580x1040","Philippines",2
"3254","Internet Explorer","11.0","1600x1280","1580x1070","Philippines",6
"3255","Internet Explorer","11.0","1600x1280","1580x1100","Philippines",7
"3256","Internet Explorer","11.0","1600x1280","1580x880","Philippines",1
"3257","Internet Explorer","11.0","1600x1280","1580x940","Philippines",6
"3258","Internet Explorer","11.0","1600x1280","1580x950","Philippines",3
"3259","Internet Explorer","11.0","1600x1280","1580x960","Philippines",1
"3260","Internet Explorer","11.0","1600x1280","1600x1050","Philippines",10
"3261","Internet Explorer","11.0","1600x1280","1600x1070","Philippines",3
"3262","Internet Explorer","11.0","1600x1280","1600x1080","Philippines",32
"3263","Internet Explorer","11.0","1600x1280","1600x1110","Philippines",67
"3264","Internet Explorer","11.0","1600x1280","1600x1130","Philippines",5
"3265","Internet Explorer","11.0","1600x900","1140x740","Switzerland",1
"3266","Internet Explorer","11.0","1600x900","1150x650","United Kingdom",2
"3267","Internet Explorer","11.0","1600x900","1150x680","United Kingdom",7
"3268","Internet Explorer","11.0","1600x900","1160x640","Canada",2
"3269","Internet Explorer","11.0","1600x900","1210x540","Canada",4
"3270","Internet Explorer","11.0","1600x900","1220x640","Canada",3
"3271","Internet Explorer","11.0","1600x900","1220x750","Switzerland",4
"3272","Internet Explorer","11.0","1600x900","1230x640","Canada",7
"3273","Internet Explorer","11.0","1600x900","1230x690","Canada",5
"3274","Internet Explorer","11.0","1600x900","1250x600","Switzerland",1
"3275","Internet Explorer","11.0","1600x900","1260x930","Canada",1
"3276","Internet Explorer","11.0","1600x900","1280x940","Canada",3
"3277","Internet Explorer","11.0","1600x900","1290x750","Switzerland",1
"3278","Internet Explorer","11.0","1600x900","1310x540","Canada",1
"3279","Internet Explorer","11.0","1600x900","1340x710","Belgium",9
"3280","Internet Explorer","11.0","1600x900","1350x660","Belgium",6
"3281","Internet Explorer","11.0","1600x900","1370x540","Canada",1
"3282","Internet Explorer","11.0","1600x900","1400x540","Canada",36
"3283","Internet Explorer","11.0","1600x900","1400x650","United Kingdom",3
"3284","Internet Explorer","11.0","1600x900","1440x670","Canada",1
"3285","Internet Explorer","11.0","1600x900","1440x730","Canada",1
"3286","Internet Explorer","11.0","1600x900","1440x790","Canada",3
"3287","Internet Explorer","11.0","1600x900","1600x710","Canada",1
"3288","Internet Explorer","11.0","1600x900","1600x710","Kenya",1
"3289","Internet Explorer","11.0","1600x900","1600x720","Canada",6
"3290","Internet Explorer","11.0","1600x900","1600x730","Belgium",1
"3291","Internet Explorer","11.0","1600x900","1600x730","Canada",15
"3292","Internet Explorer","11.0","1600x900","1600x730","Philippines",2
"3293","Internet Explorer","11.0","1600x900","1600x740","Canada",4
"3294","Internet Explorer","11.0","1600x900","1600x750","Canada",44
"3295","Internet Explorer","11.0","1600x900","1600x750","Hong Kong",3
"3296","Internet Explorer","11.0","1600x900","1600x760","Canada",17
"3297","Internet Explorer","11.0","1600x900","1600x770","Canada",20
"3298","Internet Explorer","11.0","1600x900","1600x780","Belgium",5
"3299","Internet Explorer","11.0","1600x900","1600x780","Canada",133
"3300","Internet Explorer","11.0","1600x900","1600x780","Czechia",10
"3301","Internet Explorer","11.0","1600x900","1600x780","Hong Kong",1
"3302","Internet Explorer","11.0","1600x900","1600x780","Switzerland",3
"3303","Internet Explorer","11.0","1600x900","1600x790","Canada",15
"3304","Internet Explorer","11.0","1600x900","1600x790","Ireland",1
"3305","Internet Explorer","11.0","1600x900","1600x800","Belgium",2
"3306","Internet Explorer","11.0","1600x900","1600x800","Canada",38
"3307","Internet Explorer","11.0","1600x900","1600x800","Czechia",32
"3308","Internet Explorer","11.0","1600x900","1600x800","Norway",8
"3309","Internet Explorer","11.0","1600x900","1600x800","Switzerland",2
"3310","Internet Explorer","11.0","1600x900","1600x810","Belgium",21
"3311","Internet Explorer","11.0","1600x900","1600x810","Canada",146
"3312","Internet Explorer","11.0","1600x900","1600x810","Hong Kong",3
"3313","Internet Explorer","11.0","1600x900","1600x810","South Africa",6
"3314","Internet Explorer","11.0","1600x900","1600x810","Switzerland",7
"3315","Internet Explorer","11.0","1600x900","1600x810","United States",12
"3316","Internet Explorer","11.0","1600x900","1600x820","Canada",13
"3317","Internet Explorer","11.0","1600x900","1600x820","Netherlands",2
"3318","Internet Explorer","11.0","1600x900","1600x820","Norway",2
"3319","Internet Explorer","11.0","1600x900","1600x830","Canada",6
"3320","Internet Explorer","11.0","1600x900","1600x840","Belgium",8
"3321","Internet Explorer","11.0","1600x900","1600x840","Canada",4
"3322","Internet Explorer","11.0","1600x900","1600x840","United States",1
"3323","Internet Explorer","11.0","1600x900","1600x850","Canada",1
"3324","Internet Explorer","11.0","1600x900","750x520","Canada",2
"3325","Internet Explorer","11.0","1600x900","820x520","Belgium",2
"3326","Internet Explorer","11.0","1600x900","840x530","Canada",1
"3327","Internet Explorer","11.0","1600x900","980x500","Canada",2
"3328","Internet Explorer","11.0","1600x900","980x530","Canada",6
"3329","Internet Explorer","11.0","1607x904","1430x770","Switzerland",1
"3330","Internet Explorer","11.0","1607x904","1590x770","Switzerland",2
"3331","Internet Explorer","11.0","1607x904","1610x720","Israel",2
"3332","Internet Explorer","11.0","1607x904","1610x770","Belgium",18
"3333","Internet Explorer","11.0","1607x904","1610x790","Switzerland",15
"3334","Internet Explorer","11.0","1607x904","1610x790","United States",6
"3335","Internet Explorer","11.0","1607x904","2260x1300","Netherlands",1
"3336","Internet Explorer","11.0","1607x904","760x760","Switzerland",1
"3337","Internet Explorer","11.0","1616x909","1620x760","Kenya",1
"3338","Internet Explorer","11.0","1617x909","1620x810","Hong Kong",4
"3339","Internet Explorer","11.0","1652x929","1650x820","Hong Kong",1
"3340","Internet Explorer","11.0","1655x1034","1660x880","Germany",19
"3341","Internet Explorer","11.0","1655x931","1660x770","Germany",1
"3342","Internet Explorer","11.0","1670x1043","1670x880","Germany",1
"3343","Internet Explorer","11.0","1670x1043","1670x920","Germany",1
"3344","Internet Explorer","11.0","1670x939","1210x780","Switzerland",3
